currency,ticker,date,open_price,high,low,close_price,volume,market_cap
Polygon,MATIC,"Dec 22, 2021",$2.37,$2.65,$2.37,$2.50,"$3,483,188,693","$17,725,206,080"
Polygon,MATIC,"Dec 21, 2021",$2.13,$2.40,$2.11,$2.38,"$2,302,408,030","$16,838,512,397"
Polygon,MATIC,"Dec 20, 2021",$2.22,$2.25,$2.05,$2.13,"$1,829,848,362","$15,079,225,136"
Polygon,MATIC,"Dec 19, 2021",$2.23,$2.29,$2.17,$2.22,"$1,597,030,216","$15,737,173,173"
Polygon,MATIC,"Dec 18, 2021",$2.13,$2.26,$2.06,$2.23,"$2,120,162,669","$15,802,591,669"
Polygon,MATIC,"Dec 17, 2021",$2.07,$2.16,$1.95,$2.13,"$2,211,957,372","$15,070,305,384"
Polygon,MATIC,"Dec 16, 2021",$2.13,$2.21,$2.07,$2.07,"$2,342,715,249","$14,678,125,906"
Polygon,MATIC,"Dec 15, 2021",$1.94,$2.22,$1.84,$2.12,"$3,408,032,714","$15,027,755,811"
Polygon,MATIC,"Dec 14, 2021",$1.82,$1.95,$1.74,$1.80,"$2,323,550,894","$12,766,635,377"
Polygon,MATIC,"Dec 13, 2021",$2.09,$2.09,$1.75,$1.82,"$2,267,821,499","$12,890,621,674"
Polygon,MATIC,"Dec 12, 2021",$2.14,$2.14,$2.03,$2.09,"$1,348,386,846","$14,779,394,455"
Polygon,MATIC,"Dec 11, 2021",$2.10,$2.17,$2.02,$2.13,"$2,085,837,502","$15,101,800,396"
Polygon,MATIC,"Dec 10, 2021",$2.09,$2.29,$2.05,$2.10,"$3,509,992,131","$14,855,059,525"
Polygon,MATIC,"Dec 09, 2021",$2.42,$2.44,$2.06,$2.09,"$3,597,671,922","$14,802,686,743"
Polygon,MATIC,"Dec 08, 2021",$2.35,$2.57,$2.23,$2.42,"$4,615,516,373","$17,128,677,390"
Polygon,MATIC,"Dec 07, 2021",$2.28,$2.51,$2.24,$2.37,"$5,009,697,353","$16,616,644,396"
Polygon,MATIC,"Dec 06, 2021",$2.05,$2.32,$1.72,$2.28,"$4,448,366,364","$16,007,409,781"
Polygon,MATIC,"Dec 05, 2021",$1.98,$2.20,$1.89,$2.05,"$3,609,200,610","$14,363,566,604"
Polygon,MATIC,"Dec 04, 2021",$2.28,$2.32,$1.56,$1.98,"$4,687,656,407","$13,905,084,338"
Polygon,MATIC,"Dec 03, 2021",$2.13,$2.40,$2.08,$2.27,"$4,686,886,096","$15,925,390,809"
Polygon,MATIC,"Dec 02, 2021",$2.01,$2.20,$1.95,$2.13,"$3,679,081,051","$14,937,144,388"
Polygon,MATIC,"Dec 01, 2021",$1.78,$2.10,$1.78,$2.01,"$2,527,343,019","$14,101,630,437"
Polygon,MATIC,"Nov 30, 2021",$1.82,$1.87,$1.70,$1.79,"$1,429,741,637","$12,536,171,349"
Polygon,MATIC,"Nov 29, 2021",$1.65,$1.83,$1.63,$1.82,"$1,112,618,280","$12,764,194,320"
Polygon,MATIC,"Nov 28, 2021",$1.62,$1.67,$1.51,$1.65,"$934,302,637","$11,598,699,396"
Polygon,MATIC,"Nov 27, 2021",$1.64,$1.73,$1.59,$1.61,"$924,455,422","$11,333,279,218"
Polygon,MATIC,"Nov 26, 2021",$1.93,$1.97,$1.60,$1.63,"$1,791,674,309","$11,458,412,814"
Polygon,MATIC,"Nov 25, 2021",$1.69,$1.93,$1.67,$1.79,"$1,498,060,646","$12,450,073,104"
Polygon,MATIC,"Nov 24, 2021",$1.75,$1.83,$1.66,$1.68,"$1,186,647,404","$11,705,973,418"
Polygon,MATIC,"Nov 23, 2021",$1.56,$1.76,$1.55,$1.75,"$1,142,625,090","$12,214,066,773"
Polygon,MATIC,"Nov 22, 2021",$1.60,$1.62,$1.53,$1.56,"$729,095,002","$10,844,494,703"
Polygon,MATIC,"Nov 21, 2021",$1.67,$1.67,$1.60,$1.60,"$587,625,385","$11,150,616,191"
Polygon,MATIC,"Nov 20, 2021",$1.62,$1.68,$1.56,$1.66,"$755,911,362","$11,584,058,859"
Polygon,MATIC,"Nov 19, 2021",$1.49,$1.63,$1.48,$1.62,"$816,043,046","$11,233,350,337"
Polygon,MATIC,"Nov 18, 2021",$1.64,$1.68,$1.45,$1.50,"$1,037,256,554","$10,402,175,519"
Polygon,MATIC,"Nov 17, 2021",$1.56,$1.67,$1.50,$1.63,"$1,120,693,388","$11,349,794,393"
Polygon,MATIC,"Nov 16, 2021",$1.70,$1.70,$1.47,$1.56,"$1,289,977,777","$10,851,610,256"
Polygon,MATIC,"Nov 15, 2021",$1.73,$1.77,$1.69,$1.69,"$671,140,082","$11,745,453,803"
Polygon,MATIC,"Nov 14, 2021",$1.75,$1.77,$1.69,$1.73,"$622,632,118","$12,008,894,893"
Polygon,MATIC,"Nov 13, 2021",$1.72,$1.77,$1.70,$1.75,"$650,997,876","$12,113,726,084"
Polygon,MATIC,"Nov 12, 2021",$1.76,$1.78,$1.64,$1.72,"$879,043,211","$11,843,288,426"
Polygon,MATIC,"Nov 11, 2021",$1.70,$1.79,$1.67,$1.76,"$975,172,367","$12,093,133,397"
Polygon,MATIC,"Nov 10, 2021",$1.77,$1.89,$1.55,$1.71,"$1,617,335,024","$11,722,788,455"
Polygon,MATIC,"Nov 09, 2021",$1.89,$1.90,$1.76,$1.78,"$1,280,583,757","$12,191,703,489"
Polygon,MATIC,"Nov 08, 2021",$1.89,$1.94,$1.87,$1.89,"$1,041,094,531","$12,978,615,206"
Polygon,MATIC,"Nov 07, 2021",$1.89,$1.91,$1.85,$1.88,"$647,295,001","$12,853,999,197"
Polygon,MATIC,"Nov 06, 2021",$1.90,$1.93,$1.81,$1.88,"$732,369,721","$12,859,280,456"
Polygon,MATIC,"Nov 05, 2021",$1.92,$1.95,$1.87,$1.90,"$816,606,444","$12,938,153,938"
Polygon,MATIC,"Nov 04, 2021",$2.04,$2.04,$1.87,$1.92,"$1,274,036,123","$13,044,145,345"
Polygon,MATIC,"Nov 03, 2021",$1.94,$2.15,$1.94,$2.03,"$2,039,111,745","$13,844,038,950"
Polygon,MATIC,"Nov 02, 2021",$1.91,$1.97,$1.87,$1.94,"$1,218,148,029","$13,143,419,747"
Polygon,MATIC,"Nov 01, 2021",$1.94,$1.97,$1.84,$1.90,"$1,201,666,926","$12,915,427,641"
Polygon,MATIC,"Oct 31, 2021",$1.87,$1.98,$1.80,$1.94,"$1,537,180,900","$13,126,444,169"
Polygon,MATIC,"Oct 30, 2021",$2.02,$2.03,$1.83,$1.87,"$1,433,364,582","$12,672,655,949"
Polygon,MATIC,"Oct 29, 2021",$2.14,$2.22,$1.92,$2.02,"$2,750,490,936","$13,706,915,331"
Polygon,MATIC,"Oct 28, 2021",$1.76,$2.18,$1.76,$2.13,"$3,884,078,138","$14,439,135,355"
Polygon,MATIC,"Oct 27, 2021",$1.73,$1.93,$1.61,$1.76,"$3,398,874,364","$11,921,285,965"
Polygon,MATIC,"Oct 26, 2021",$1.67,$1.86,$1.66,$1.74,"$1,906,328,412","$11,741,916,782"
Polygon,MATIC,"Oct 25, 2021",$1.57,$1.68,$1.56,$1.67,"$1,015,203,405","$11,325,440,336"
Polygon,MATIC,"Oct 24, 2021",$1.64,$1.64,$1.53,$1.57,"$940,179,787","$10,644,264,143"
Polygon,MATIC,"Oct 23, 2021",$1.52,$1.67,$1.50,$1.64,"$1,350,704,371","$11,105,411,109"
Polygon,MATIC,"Oct 22, 2021",$1.51,$1.58,$1.49,$1.51,"$929,627,491","$10,240,841,242"
Polygon,MATIC,"Oct 21, 2021",$1.53,$1.63,$1.48,$1.50,"$1,126,211,523","$10,144,077,151"
Polygon,MATIC,"Oct 20, 2021",$1.47,$1.55,$1.45,$1.53,"$927,562,804","$10,295,221,995"
Polygon,MATIC,"Oct 19, 2021",$1.48,$1.52,$1.44,$1.47,"$819,724,131","$9,892,220,415"
Polygon,MATIC,"Oct 18, 2021",$1.46,$1.61,$1.44,$1.48,"$1,543,649,297","$9,940,688,185"
Polygon,MATIC,"Oct 17, 2021",$1.51,$1.54,$1.41,$1.46,"$776,742,623","$9,788,926,945"
