currency,ticker,date,open_price,high,low,close_price,volume,market_cap
USD Coin,USDC,"Jan 01, 2022",$1.00,$1.00,$0.9992,$1.00,"$2,655,459,065","$42,454,938,452"
USD Coin,USDC,"Dec 31, 2021",$1.00,$1.00,$0.9992,$1.00,"$3,283,686,715","$42,167,723,553"
USD Coin,USDC,"Dec 30, 2021",$0.9996,$1.00,$0.9981,$1.00,"$3,137,476,099","$42,315,722,030"
USD Coin,USDC,"Dec 29, 2021",$1.00,$1.00,$0.9982,$0.9995,"$3,506,506,629","$42,116,774,929"
USD Coin,USDC,"Dec 28, 2021",$0.9996,$1.00,$0.9982,$1.00,"$4,171,719,361","$42,130,122,777"
USD Coin,USDC,"Dec 27, 2021",$0.9992,$1.00,$0.998,$0.9996,"$2,793,491,169","$42,113,330,114"
USD Coin,USDC,"Dec 26, 2021",$0.9998,$1.00,$0.998,$0.9991,"$2,674,907,883","$42,392,023,711"
USD Coin,USDC,"Dec 25, 2021",$1.00,$1.00,$0.998,$0.9999,"$2,505,867,410","$42,461,297,280"
USD Coin,USDC,"Dec 24, 2021",$1.00,$1.00,$0.9983,$1.00,"$3,426,361,439","$42,479,522,272"
USD Coin,USDC,"Dec 23, 2021",$0.9983,$1.00,$0.998,$1.00,"$4,090,339,477","$42,567,802,578"
USD Coin,USDC,"Dec 22, 2021",$1.00,$1.00,$0.998,$0.9982,"$3,384,263,782","$42,367,574,954"
USD Coin,USDC,"Dec 21, 2021",$0.9992,$1.00,$0.998,$1.00,"$3,742,498,924","$42,350,941,007"
USD Coin,USDC,"Dec 20, 2021",$1.00,$1.00,$0.998,$0.9996,"$4,314,880,732","$42,175,121,657"
USD Coin,USDC,"Dec 19, 2021",$1.00,$1.00,$0.998,$0.9999,"$3,413,716,404","$42,061,885,366"
USD Coin,USDC,"Dec 18, 2021",$0.9981,$1.00,$0.9981,$0.9999,"$3,839,132,525","$42,054,588,148"
USD Coin,USDC,"Dec 17, 2021",$1.00,$1.00,$0.9981,$0.9998,"$4,989,557,925","$41,940,262,861"
USD Coin,USDC,"Dec 16, 2021",$1.00,$1.00,$0.998,$0.999,"$4,261,770,587","$41,848,848,719"
USD Coin,USDC,"Dec 15, 2021",$0.9996,$1.00,$0.9981,$1.00,"$5,885,434,505","$41,738,776,192"
USD Coin,USDC,"Dec 14, 2021",$1.00,$1.00,$0.9981,$1.00,"$4,929,898,732","$41,709,185,090"
USD Coin,USDC,"Dec 13, 2021",$1.00,$1.00,$0.9983,$0.9998,"$4,967,338,939","$41,510,923,682"
USD Coin,USDC,"Dec 12, 2021",$1.00,$1.00,$0.998,$1.00,"$3,253,441,868","$41,641,107,199"
USD Coin,USDC,"Dec 11, 2021",$1.00,$1.00,$0.998,$1.00,"$4,131,962,866","$41,543,268,060"
USD Coin,USDC,"Dec 10, 2021",$1.00,$1.00,$0.998,$1.00,"$5,667,174,420","$41,446,740,750"
USD Coin,USDC,"Dec 09, 2021",$0.9989,$1.00,$0.9981,$1.00,"$5,294,556,413","$41,057,642,131"
USD Coin,USDC,"Dec 08, 2021",$1.00,$1.00,$0.9981,$0.9999,"$4,169,038,670","$41,040,527,966"
USD Coin,USDC,"Dec 07, 2021",$1.00,$1.00,$0.998,$1.00,"$4,621,758,475","$40,925,079,964"
USD Coin,USDC,"Dec 06, 2021",$0.9988,$1.00,$0.998,$0.9995,"$7,085,836,821","$40,821,838,662"
